,sbj_ID,rec_id,msgs,fixations,morph_type,lst_type,target,preview,sentence,boundary_index,sentence_len,boundary_shift,pre_target,post_target,type,TextBlock,adjusted_seq,trial_issue,noshorts_seq,nolongs_seq,cleaned_seq,trial_id,GD_all,FFD_all,GPD_all,FoM_all,GD_noshortfixs,FFD_noshortfixs,GPD_noshortfixs,FoM_noshortfixs,GD_nolongfixs,FFD_nolongfixs,GPD_nolongfixs,FoM_nolongfixs,GD_cleanedfixs,FFD_cleanedfixs,GPD_cleanedfixs,FoM_cleanedfixs,trial_type
41,3,94,"['trial 42 start', 'trial 42 end']","FixationSequence[Fixation[340,541], ..., Fixation[1367,522]]",simple,2,nephew,xkrvmy,Only a special X would agree to help his uncle for a year.,14,63,-416.0,Only a special , would agree to help his uncle for a year.,trial,TextBlock[Only a special ne...],"FixationSequence[Fixation[340,534], ..., Fixation[1367,534]]",N,"FixationSequence[Fixation[340,534], ..., Fixation[1367,534]]","FixationSequence[Fixation[340,534], ..., Fixation[1367,534]]","FixationSequence[Fixation[340,534], ..., Fixation[1367,534]]",42.0,434.0,434.0,434.0,,434.0,434.0,434.0,,434.0,434.0,434.0,,434.0,434.0,434.0,,illegal_nonword
42,3,95,"['trial 43 start', 'trial 43 end']","FixationSequence[Fixation[319,536], ..., Fixation[1238,542]]",simple,2,plaque,plaque,Choosing the right X to buy is not quite easy.,18,51,-352.0,Choosing the right , to buy is not quite easy.,trial,TextBlock[Choosing the righ...],"FixationSequence[Fixation[319,534], ..., Fixation[1238,534]]",N,"FixationSequence[Fixation[319,534], ..., Fixation[1238,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1238,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1238,534]]",43.0,30.0,30.0,665.0,,414.0,414.0,414.0,,30.0,30.0,665.0,,414.0,414.0,414.0,,identical
43,3,102,"['trial 44 start', 'trial 44 end']","FixationSequence[Fixation[333,547], ..., Fixation[1626,527]]",simple,4,example,esempio,It has shown them a true X of how to fight back against wars. ,24,68,-256.0,It has shown them a true , of how to fight back against wars. ,trial,TextBlock[It has shown them...],"FixationSequence[Fixation[333,534], ..., Fixation[1626,534]]",N,"FixationSequence[Fixation[333,534], ..., Fixation[1429,534]]","FixationSequence[Fixation[333,534], ..., Fixation[1626,534]]","FixationSequence[Fixation[333,534], ..., Fixation[1429,534]]",44.0,239.0,239.0,239.0,,239.0,239.0,239.0,,239.0,239.0,239.0,,239.0,239.0,239.0,,cognate
44,3,103,"['trial 45 start', 'trial 45 end']","FixationSequence[Fixation[340,528], ..., Fixation[1335,526]]",simple,2,theorem,wnbpjdc,It is a solid X now despite the time it took to prove it.,13,63,-432.0,It is a solid , now despite the time it took to prove it.,trial,TextBlock[It is a solid the...],"FixationSequence[Fixation[340,534], ..., Fixation[1335,534]]",N,"FixationSequence[Fixation[340,534], ..., Fixation[1335,534]]","FixationSequence[Fixation[340,534], ..., Fixation[1335,534]]","FixationSequence[Fixation[340,534], ..., Fixation[1335,534]]",45.0,283.0,283.0,283.0,,283.0,283.0,283.0,,283.0,283.0,283.0,,283.0,283.0,283.0,,illegal_nonword
45,3,104,"['trial 46 start', 'trial 46 end']","FixationSequence[Fixation[341,534], ..., Fixation[1578,534]]",simple,4,paddle,pagaia,We looked for the missing X all day but couldn't find it.,25,62,-240.0,We looked for the missing , all day but couldn't find it.,trial,TextBlock[We looked for the...],"FixationSequence[Fixation[341,534], ..., Fixation[1578,534]]",N,"FixationSequence[Fixation[341,534], ..., Fixation[1578,534]]","FixationSequence[Fixation[341,534], ..., Fixation[1578,534]]","FixationSequence[Fixation[341,534], ..., Fixation[1578,534]]",46.0,272.0,272.0,272.0,,272.0,272.0,272.0,,272.0,272.0,272.0,,272.0,272.0,272.0,,cognate
46,3,108,"['trial 47 start', 'trial 47 end']","FixationSequence[Fixation[334,523], ..., Fixation[1539,532]]",simple,3,rhythm,romto ,He found a good X in the second quarter and scored thirty points.,15,70,-400.0,He found a good , in the second quarter and scored thirty points.,trial,TextBlock[He found a good r...],"FixationSequence[Fixation[334,534], ..., Fixation[1539,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1539,534]]","FixationSequence[Fixation[334,534], ..., Fixation[1539,534]]","FixationSequence[Fixation[334,534], ..., Fixation[1539,534]]",47.0,409.0,409.0,409.0,,409.0,409.0,409.0,,409.0,409.0,409.0,,409.0,409.0,409.0,,legal_nonword
47,3,109,"['trial 48 start', 'trial 48 end']","FixationSequence[Fixation[330,540], ..., Fixation[1339,540]]",simple,3,sponge,spugna,A large square X sat on the side of the kitchen sink.,14,58,-416.0,A large square , sat on the side of the kitchen sink.,trial,TextBlock[A large square sp...],"FixationSequence[Fixation[330,534], ..., Fixation[1339,534]]",N,"FixationSequence[Fixation[330,534], ..., Fixation[1339,534]]","FixationSequence[Fixation[416,534], ..., Fixation[1339,534]]","FixationSequence[Fixation[416,534], ..., Fixation[1339,534]]",48.0,229.0,229.0,229.0,,229.0,229.0,229.0,,229.0,229.0,229.0,,229.0,229.0,229.0,,cognate
48,3,110,"['trial 49 start', 'trial 49 end']","FixationSequence[Fixation[316,550], ..., Fixation[1271,541]]",simple,2,yellow,yellow,Yesterday he declared X alerts for several areas.,21,54,-304.0,Yesterday he declared , alerts for several areas.,trial,TextBlock[Yesterday he decl...],"FixationSequence[Fixation[316,534], ..., Fixation[1271,534]]",N,"FixationSequence[Fixation[316,534], ..., Fixation[1271,534]]","FixationSequence[Fixation[316,534], ..., Fixation[1271,534]]","FixationSequence[Fixation[316,534], ..., Fixation[1271,534]]",49.0,173.0,173.0,173.0,,173.0,173.0,173.0,,173.0,173.0,173.0,,173.0,173.0,173.0,,identical
49,3,111,"['trial 50 start', 'trial 50 end']","FixationSequence[Fixation[332,547], ..., Fixation[1625,483]]",complex,1,asthmatic,ostamati ,Children often experience X attacks as a result of tobacco smoke.,25,73,-240.0,Children often experience , attacks as a result of tobacco smoke.,trial,TextBlock[Children often ex...],"FixationSequence[Fixation[332,534], ..., Fixation[1625,534]]",N,"FixationSequence[Fixation[332,534], ..., Fixation[1625,534]]","FixationSequence[Fixation[332,534], ..., Fixation[1625,534]]","FixationSequence[Fixation[332,534], ..., Fixation[1625,534]]",50.0,519.0,327.0,519.0,327.0,519.0,327.0,519.0,327.0,519.0,327.0,519.0,327.0,519.0,327.0,519.0,327.0,legal_nonword
50,3,115,"['trial 51 start', 'trial 51 end']","FixationSequence[Fixation[338,540], ..., Fixation[1218,559]]",simple,4,surprise,vbqjyzch,John could always X Jane on their anniversary.,17,53,-368.0,John could always , Jane on their anniversary.,trial,TextBlock[John could always...],"FixationSequence[Fixation[338,534], ..., Fixation[1218,534]]",N,"FixationSequence[Fixation[338,534], ..., Fixation[1218,534]]","FixationSequence[Fixation[338,534], ..., Fixation[1218,534]]","FixationSequence[Fixation[338,534], ..., Fixation[1218,534]]",51.0,412.0,239.0,412.0,239.0,412.0,239.0,412.0,239.0,412.0,239.0,412.0,239.0,412.0,239.0,412.0,239.0,illegal_nonword
51,3,119,"['trial 52 start', 'trial 52 end']","FixationSequence[Fixation[345,540], ..., Fixation[1482,532]]",simple,1,vehicle,venacre,Yesterday I saw another X on that street in the middle of the day.,23,72,-272.0,Yesterday I saw another , on that street in the middle of the day.,trial,TextBlock[Yesterday I saw a...],"FixationSequence[Fixation[345,534], ..., Fixation[1482,534]]",N,"FixationSequence[Fixation[345,534], ..., Fixation[1482,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1482,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1482,534]]",52.0,444.0,193.0,444.0,193.0,444.0,193.0,444.0,193.0,444.0,193.0,444.0,193.0,444.0,193.0,444.0,193.0,legal_nonword
52,3,120,"['trial 53 start', 'trial 53 end']","FixationSequence[Fixation[318,541], ..., Fixation[1448,529]]",complex,1,sensitive,sessipive,Theres a possibility X data has been transmitted to scammers.,21,70,-304.0,Theres a possibility , data has been transmitted to scammers.,trial,TextBlock[Theres a possibi...],"FixationSequence[Fixation[318,534], ..., Fixation[1448,534]]",N,"FixationSequence[Fixation[318,534], ..., Fixation[1448,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1448,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1448,534]]",53.0,560.0,278.0,560.0,278.0,560.0,278.0,560.0,278.0,560.0,278.0,560.0,278.0,560.0,278.0,560.0,278.0,legal_nonword
53,3,121,"['trial 54 start', 'trial 54 end']","FixationSequence[Fixation[336,544], ..., Fixation[1518,513]]",complex,4,historic,storico ,What an excitingly X setting for the last race of the season.,18,68,-352.0,What an excitingly , setting for the last race of the season.,trial,TextBlock[What an excitingl...],"FixationSequence[Fixation[336,534], ..., Fixation[1518,534]]",N,"FixationSequence[Fixation[336,534], ..., Fixation[1518,534]]","FixationSequence[Fixation[336,534], ..., Fixation[1518,534]]","FixationSequence[Fixation[336,534], ..., Fixation[1518,534]]",54.0,334.0,334.0,1199.0,,334.0,334.0,1199.0,,334.0,334.0,1199.0,,334.0,334.0,1199.0,,cognate
54,3,125,"['trial 55 start', 'trial 55 end']","FixationSequence[Fixation[344,529], ..., Fixation[1335,525]]",complex,2,jealousy,fmdwqrzt,A touch of friendly X can put a spark in a relationship.,19,63,-336.0,A touch of friendly , can put a spark in a relationship.,trial,TextBlock[A touch of friend...],"FixationSequence[Fixation[344,534], ..., Fixation[1335,534]]",N,"FixationSequence[Fixation[344,534], ..., Fixation[1335,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1335,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1335,534]]",55.0,660.0,153.0,660.0,153.0,660.0,153.0,660.0,153.0,660.0,153.0,660.0,153.0,660.0,153.0,660.0,153.0,illegal_nonword
55,3,126,"['trial 56 start', 'trial 56 end']","FixationSequence[Fixation[332,539], ..., Fixation[1406,539]]",simple,4,prophet,profeta,In centuries no other X had managed to unite them as he did.,21,66,-304.0,In centuries no other , had managed to unite them as he did.,trial,TextBlock[In centuries no o...],"FixationSequence[Fixation[332,534], ..., Fixation[1406,534]]",N,"FixationSequence[Fixation[332,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[332,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[332,534], ..., Fixation[1406,534]]",56.0,359.0,359.0,526.0,,359.0,359.0,526.0,,359.0,359.0,526.0,,359.0,359.0,526.0,,cognate
56,3,127,"['trial 57 start', 'trial 57 end']","FixationSequence[Fixation[339,530], ..., Fixation[1293,545]]",simple,3,nostril,nitiro ,In the right X there was a little circular piercing.,12,58,-448.0,In the right , there was a little circular piercing.,trial,TextBlock[In the right nost...],"FixationSequence[Fixation[339,534], ..., Fixation[1293,534]]",N,"FixationSequence[Fixation[339,534], ..., Fixation[1293,534]]","FixationSequence[Fixation[428,534], ..., Fixation[1293,534]]","FixationSequence[Fixation[428,534], ..., Fixation[1293,534]]",57.0,525.0,303.0,525.0,303.0,525.0,303.0,525.0,303.0,525.0,303.0,525.0,303.0,525.0,303.0,525.0,303.0,legal_nonword
57,3,128,"['trial 58 start', 'trial 58 end']","FixationSequence[Fixation[329,533], ..., Fixation[1450,521]]",simple,4,hygiene,igiene ,The bags contained X items for the earthquake victims.,18,60,-352.0,The bags contained , items for the earthquake victims.,trial,TextBlock[The bags containe...],"FixationSequence[Fixation[329,534], ..., Fixation[1450,534]]",N,"FixationSequence[Fixation[329,534], ..., Fixation[1450,534]]","FixationSequence[Fixation[329,534], ..., Fixation[1450,534]]","FixationSequence[Fixation[329,534], ..., Fixation[1450,534]]",58.0,251.0,251.0,747.0,,251.0,251.0,747.0,,251.0,251.0,747.0,,251.0,251.0,747.0,,cognate
58,3,129,"['trial 59 start', 'trial 59 end']","FixationSequence[Fixation[345,526], ..., Fixation[1521,520]]",simple,3,sponge,plande,This type of natural X is exactly what you need to clean your house.,20,73,-320.0,This type of natural , is exactly what you need to clean your house.,trial,TextBlock[This type of natu...],"FixationSequence[Fixation[345,534], ..., Fixation[1521,534]]",N,"FixationSequence[Fixation[345,534], ..., Fixation[1521,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1521,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1521,534]]",59.0,304.0,304.0,304.0,,304.0,304.0,304.0,,304.0,304.0,304.0,,304.0,304.0,304.0,,legal_nonword
59,3,130,"['trial 60 start', 'trial 60 end']","FixationSequence[Fixation[318,520], ..., Fixation[1266,524]]",simple,3,nostril,narice ,I bought an electric X groomer from the same store.,20,57,-320.0,I bought an electric , groomer from the same store.,trial,TextBlock[I bought an elect...],"FixationSequence[Fixation[318,534], ..., Fixation[1266,534]]",N,"FixationSequence[Fixation[318,534], ..., Fixation[1266,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1266,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1266,534]]",60.0,264.0,264.0,264.0,,264.0,264.0,264.0,,264.0,264.0,264.0,,264.0,264.0,264.0,,cognate
60,3,131,"['trial 61 start', 'trial 61 end']","FixationSequence[Fixation[329,524], ..., Fixation[1481,532]]",complex,3,soloist,solista,That evening the only X in the orchestra was a violin player.,21,67,-304.0,That evening the only , in the orchestra was a violin player.,trial,TextBlock[That evening the ...],"FixationSequence[Fixation[329,534], ..., Fixation[1481,534]]",N,"FixationSequence[Fixation[329,534], ..., Fixation[1481,534]]","FixationSequence[Fixation[329,534], ..., Fixation[1481,534]]","FixationSequence[Fixation[329,534], ..., Fixation[1481,534]]",61.0,522.0,522.0,522.0,,522.0,522.0,522.0,,522.0,522.0,522.0,,522.0,522.0,522.0,,cognate
61,3,132,"['trial 62 start', 'trial 62 end']","FixationSequence[Fixation[328,538], ..., Fixation[1253,521]]",simple,4,surprise,sorpresa,I hope your X isn't going to be spoiled.,11,47,-464.0,I hope your , isn't going to be spoiled.,trial,TextBlock[I hope your surpr...],"FixationSequence[Fixation[328,534], ..., Fixation[1253,534]]",N,"FixationSequence[Fixation[328,534], ..., Fixation[1253,534]]","FixationSequence[Fixation[419,534], ..., Fixation[1253,534]]","FixationSequence[Fixation[419,534], ..., Fixation[1253,534]]",62.0,464.0,232.0,1000.0,232.0,464.0,232.0,1000.0,232.0,464.0,232.0,1000.0,232.0,464.0,232.0,1000.0,232.0,cognate
62,3,133,"['trial 63 start', 'trial 63 end']","FixationSequence[Fixation[319,530], ..., Fixation[1403,536]]",simple,2,yellow,vmfqhk,There were large X plates on the table for the main course.,16,64,-384.0,There were large , plates on the table for the main course.,trial,TextBlock[There were large ...],"FixationSequence[Fixation[319,534], ..., Fixation[1403,534]]",N,"FixationSequence[Fixation[319,534], ..., Fixation[1403,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1403,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1403,534]]",63.0,336.0,336.0,336.0,,336.0,336.0,336.0,,336.0,336.0,336.0,,336.0,336.0,336.0,,illegal_nonword
63,3,137,"['trial 64 start', 'trial 64 end']","FixationSequence[Fixation[319,546], ..., Fixation[1512,523]]",complex,4,furious,furioso,Brian was clearly X about the grade he got for his final exam.,17,68,-368.0,Brian was clearly , about the grade he got for his final exam.,trial,TextBlock[Brian was clearly...],"FixationSequence[Fixation[319,534], ..., Fixation[1512,534]]",N,"FixationSequence[Fixation[319,534], ..., Fixation[1512,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1512,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1512,534]]",64.0,409.0,409.0,409.0,,409.0,409.0,409.0,,409.0,409.0,409.0,,409.0,409.0,409.0,,cognate
64,3,140,"['trial 65 restart', 'trial 65 end']","FixationSequence[Fixation[326,530], ..., Fixation[1600,539]]",complex,4,fortress,fortezza,She told us about the black X on a hill above all the land.,27,66,-208.0,She told us about the black , on a hill above all the land.,trial,TextBlock[She told us about...],"FixationSequence[Fixation[326,534], ..., Fixation[1600,534]]",N,"FixationSequence[Fixation[326,534], ..., Fixation[1600,534]]","FixationSequence[Fixation[326,534], ..., Fixation[1600,534]]","FixationSequence[Fixation[326,534], ..., Fixation[1600,534]]",65.0,284.0,284.0,284.0,,284.0,284.0,284.0,,284.0,284.0,284.0,,284.0,284.0,284.0,,cognate
65,3,141,"['trial 66 start', 'trial 66 end']","FixationSequence[Fixation[319,525], ..., Fixation[1506,523]]",complex,1,humidity,humidity,I think higher X feels worse than having higher temperatures.,14,68,-416.0,I think higher , feels worse than having higher temperatures.,trial,TextBlock[I think higher hu...],"FixationSequence[Fixation[319,534], ..., Fixation[1506,534]]",N,"FixationSequence[Fixation[319,534], ..., Fixation[1506,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1506,534]]","FixationSequence[Fixation[319,534], ..., Fixation[1506,534]]",66.0,197.0,26.0,770.0,26.0,133.0,133.0,586.0,,197.0,26.0,770.0,26.0,133.0,133.0,586.0,,identical
66,3,146,"['trial 67 start', 'trial 67 end']","FixationSequence[Fixation[332,551], ..., Fixation[1500,522]]",complex,2,vigilance,vigilance,I appreciate your tireless X in getting the truth out there.,26,68,-224.0,I appreciate your tireless , in getting the truth out there.,trial,TextBlock[I appreciate your...],"FixationSequence[Fixation[332,534], ..., Fixation[1500,534]]",N,"FixationSequence[Fixation[332,534], ..., Fixation[1500,534]]","FixationSequence[Fixation[433,534], ..., Fixation[1500,534]]","FixationSequence[Fixation[433,534], ..., Fixation[1500,534]]",67.0,501.0,501.0,2897.0,,501.0,501.0,2897.0,,501.0,501.0,2897.0,,501.0,501.0,2897.0,,identical
67,3,147,"['trial 68 start', 'trial 68 end']","FixationSequence[Fixation[305,529], ..., Fixation[1508,516]]",simple,2,spinach,gfvtxwb,After a short wait seven X bowls were brought to the table.,24,65,-256.0,After a short wait seven , bowls were brought to the table.,trial,TextBlock[After a short wai...],"FixationSequence[Fixation[305,534], ..., Fixation[1508,534]]",N,"FixationSequence[Fixation[305,534], ..., Fixation[1508,534]]","FixationSequence[Fixation[305,534], ..., Fixation[1508,534]]","FixationSequence[Fixation[305,534], ..., Fixation[1508,534]]",68.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,1059.0,856.0,illegal_nonword
